average_heartrate,average_speed,average_temp,average_watts,commute,distance,elapsed_time,elev_high,elev_low,has_heartrate,kilojoules,location_country,max_heartrate,max_speed,max_watts,moving_time,timezone,total_elevation_gain,weighted_average_watts,type_Hike,type_NordicSki,type_Ride,type_Run,type_Swim,type_Walk,type_Workout,athlete.sex_F,athlete.sex_M,distance_meters,calories,average_speed_mph,max_speed_mph
136.0,7.531000000000001,3.0,,0,22593.2,53.75,102.6,24.0,1.0,,United Kingdom,171.0,13.3,,50.0,(GMT+00:00) Europe/London,174.0,,0,0,1,0,0,0,0,0,1,14.0387592772,,16.846395140000002,29.751302000000003
138.1,9.382,23.0,206.1,0,49686.0,99.3,264.4,163.0,1.0,1091.4,France,176.0,16.5,,88.26666666666667,(GMT+01:00) Europe/Paris,268.0,,0,0,1,0,0,0,0,0,1,30.873439506,260.8511484,20.98697108,36.909510000000004
148.2,2.2,,,0,6435.4,48.85,74.3,56.2,1.0,,Germany,167.0,3.6,,48.75,(GMT+01:00) Europe/Berlin,17.2,,0,0,0,1,0,0,0,0,1,3.9987709334,,4.921268,8.052984
162.1,2.823,,,0,10227.8,64.35,30.7,2.6,1.0,,United Kingdom,182.0,5.0,,60.38333333333333,(GMT+00:00) Europe/London,65.5,,0,0,0,1,0,0,0,1,0,6.355258313799999,,6.31488162,11.184700000000001
143.3,3.287,,,0,10080.2,56.43333333333333,686.8,658.2,1.0,,Spain,168.0,5.3,,51.11666666666667,(GMT+01:00) Europe/Madrid,57.0,,0,0,0,1,0,0,0,1,0,6.2635439542,,7.35282178,11.855782
145.2,4.474,15.0,129.3,0,29964.4,116.9,1748.8,856.8,1.0,866.2,Colombia,184.0,12.7,,111.63333333333334,(GMT-05:00) America/Bogota,990.0,,0,0,1,0,0,0,0,0,1,18.6190091924,207.0269972,10.008069560000001,28.409138
149.9,4.851,,,0,54665.0,209.08333333333334,1524.5,1336.6,1.0,,South Africa,179.0,15.0,,187.8,(GMT+02:00) Africa/Johannesburg,821.4,,0,0,1,0,0,0,0,1,0,33.967245715,,10.851395940000002,33.554100000000005
149.6,3.177,,,0,6134.3,32.9,273.3,195.0,1.0,,France,172.0,6.2,,32.18333333333333,(GMT+01:00) Europe/Berlin,78.6,,0,0,0,1,0,0,0,0,1,3.8116761253,,7.1067583800000005,13.869028000000002
137.2,9.295,13.0,195.7,0,33480.3,61.166666666666664,174.0,169.6,1.0,704.9,Spain,159.0,12.3,,60.03333333333333,(GMT+01:00) Europe/Madrid,1.0,,0,0,1,0,0,0,0,0,1,20.803687491300003,168.4753294,20.792357300000003,27.514362000000002
118.2,8.747,32.0,145.7,0,45939.4,95.9,1646.4,296.8,1.0,765.4,Italy,160.0,21.6,,87.53333333333333,(GMT+01:00) Europe/Rome,356.0,,0,0,1,0,0,0,0,0,1,28.5454109174,182.9351924,19.566514180000002,48.317904000000006
146.5,8.026,,147.0,0,36463.4,75.71666666666667,108.6,66.6,1.0,667.7,Denmark,165.0,11.8,,75.71666666666667,(GMT+01:00) Europe/Copenhagen,281.8,,0,0,1,0,0,0,0,0,1,22.6572993214,159.58430620000001,17.95368044,26.395892000000003
154.5,3.722,,,0,14716.3,67.43333333333334,1677.1,1669.8,1.0,,United States,205.0,4.9,,65.9,(GMT-07:00) America/Denver,0.0,,0,0,0,1,0,0,0,0,1,9.144282047299999,,8.32589068,10.961006000000001
156.4,3.1639999999999997,,,0,11133.1,58.65,29.9,4.0,1.0,,Japan,172.0,4.4,,58.65,(GMT+09:00) Asia/Tokyo,26.5,,0,0,0,1,0,0,0,0,1,6.9177854801,,7.07767816,9.842536
114.3,7.53,6.0,113.2,1,25608.2,56.68333333333333,147.0,116.0,1.0,384.9,Belgium,142.0,10.0,,56.68333333333333,(GMT+01:00) Europe/Brussels,45.0,,0,0,1,0,0,0,0,0,1,15.912192842200001,91.99340939999999,16.844158200000003,22.369400000000002
116.5,4.159,14.0,141.8,0,24280.4,106.91666666666667,398.6,0.8,1.0,828.0,Greece,149.0,14.7,,97.3,(GMT+02:00) Europe/Athens,511.8,,0,0,1,0,0,0,0,0,1,15.087136428400001,197.896968,9.30343346,32.883018
148.8,8.022,29.0,124.9,0,75880.8,276.1,106.4,6.6,1.0,1181.7,Thailand,194.0,19.8,768.0,157.65,(GMT+07:00) Asia/Bangkok,214.0,155.0,0,0,1,0,0,0,0,0,1,47.1501285768,282.4333902,17.94473268,44.291412
137.1,6.269,,113.7,0,5153.3,14.05,177.0,141.0,1.0,93.5,Russia,158.0,11.7,,13.7,(GMT+03:00) Europe/Moscow,0.0,,0,0,1,0,0,0,0,0,1,3.2021111743,22.347061,14.02337686,26.172198
152.4,4.824,14.0,84.5,0,11891.7,52.28333333333333,38.0,8.6,1.0,208.3,United States,190.0,10.4,,41.083333333333336,(GMT-05:00) America/New_York,120.0,,0,0,1,0,0,0,0,0,1,7.3891575207,49.7849498,10.79099856,23.264176000000003
154.3,7.435,27.0,134.2,0,21331.1,47.81666666666667,185.8,155.8,1.0,385.1,United States,170.0,13.5,,47.81666666666667,(GMT-06:00) America/Chicago,174.0,,0,0,1,0,0,0,0,0,1,13.2545269381,92.0412106,16.631648900000002,30.198690000000003
157.8,3.284,,,0,7828.0,45.266666666666666,74.6,14.3,1.0,,Australia,174.0,5.5,,39.733333333333334,(GMT+10:00) Australia/Melbourne,94.8,,0,0,0,1,0,0,0,1,0,4.864092188,,7.34611096,12.303170000000001
168.6,3.628,,,0,8054.8,37.0,255.6,253.6,1.0,,United States,185.0,3.9,,37.0,(GMT-06:00) America/Chicago,0.0,,0,0,0,1,0,0,0,1,0,5.0050191308,,8.115618320000001,8.724066
136.9,2.509,,,0,7592.4,64.88333333333334,95.7,73.1,1.0,,United Kingdom,169.0,4.3,,50.43333333333333,(GMT+00:00) Europe/London,14.5,,0,0,0,1,0,0,0,1,0,4.7176971804,,5.61248246,9.618842
112.8,6.7170000000000005,7.0,131.7,0,28796.1,122.08333333333333,275.4,127.4,1.0,564.4,United States,171.0,14.6,,71.45,(GMT-08:00) America/Los_Angeles,302.0,,0,0,1,0,0,0,0,0,1,17.8930614531,134.8949864,15.025525980000003,32.659324
126.5,8.04,4.0,,0,52212.4,108.23333333333333,418.2,320.8,1.0,,Austria,175.0,14.2,,108.23333333333333,(GMT+01:00) Europe/Vienna,413.0,,0,0,1,0,0,0,0,0,1,32.4432712004,,17.9849976,31.764548
132.2,5.379,,87.0,0,36905.4,185.43333333333334,119.8,-4.0,,596.7,United States,166.0,16.77,,114.35,(GMT+00:00) GMT,371.8,,0,0,1,0,0,0,0,0,1,22.931945303400003,142.61488020000002,12.032500259999999,37.5134838
144.7,2.23,,,0,4334.5,94.65,71.7,17.5,1.0,,Japan,166.0,4.0,,32.4,(GMT+09:00) Asia/Tokyo,169.0,,0,0,0,1,0,0,0,1,0,2.6933325995,,4.9883762,8.94776
137.1,2.184,,,0,8698.1,67.63333333333334,151.1,58.1,1.0,,Norway,170.0,5.0,,66.38333333333334,(GMT+01:00) Europe/Oslo,455.7,,0,0,0,1,0,0,0,1,0,5.4047470951,,4.885476960000001,11.184700000000001
129.9,2.296,,,0,4296.0,31.766666666666666,399.2,379.5,1.0,,Switzerland,150.0,3.5,,31.183333333333334,(GMT+01:00) Europe/Zurich,49.4,,0,0,0,1,0,0,0,0,0,2.669409816,,5.13601424,7.82929
104.3,2.525,17.0,,0,6689.0,56.06666666666667,368.4,347.2,1.0,,Norway,137.0,7.6,,44.15,(GMT+01:00) Europe/Oslo,66.0,,0,1,0,0,0,0,0,0,1,4.156350619,,5.6482735,17.000744
124.3,8.368,15.0,170.5,0,52886.7,105.63333333333334,86.4,-19.2,1.0,1077.6,United Kingdom,156.0,14.2,,105.33333333333333,(GMT+00:00) Europe/London,370.0,,0,0,1,0,0,0,0,0,1,32.8622616657,257.55286559999996,18.718713920000003,31.764548
100.8,6.664,,157.9,0,28321.9,70.83333333333333,427.5,202.3,1.0,671.2,Italy,146.0,15.3,,70.83333333333333,(GMT+01:00) Europe/Rome,323.8,,0,0,1,0,0,0,0,0,1,17.598407324900002,160.42082720000002,14.90696816,34.225182000000004
134.0,5.14,,103.5,0,54328.8,220.55,662.6,63.8,1.0,1094.3,United States,167.0,18.5,,176.15,(GMT-08:00) America/Los_Angeles,1114.6,,0,0,1,0,0,0,0,1,0,33.758340784800005,261.5442658,11.4978716,41.383390000000006
134.5,7.375,23.0,116.0,0,22125.9,50.0,151.0,140.4,1.0,347.9,Thailand,186.0,12.6,,50.0,(GMT+07:00) Asia/Bangkok,22.0,,0,0,1,0,0,0,0,0,1,13.748392608900001,83.1501874,16.497432500000002,28.185444
160.0,6.505,10.0,204.3,0,55984.8,144.6,1554.0,1372.0,1.0,1758.0,South Africa,179.0,16.5,,143.43333333333334,(GMT+02:00) Africa/Johannesburg,547.0,,0,0,1,0,0,0,0,0,1,34.7873311608,420.172548,14.551294700000001,36.909510000000004
169.1,3.867,14.0,97.9,0,33821.0,157.01666666666668,971.0,492.8,1.0,856.3,Spain,186.0,11.6,,145.76666666666668,(GMT+01:00) Europe/Madrid,918.0,,0,0,1,0,0,0,0,1,0,21.015388591,204.6608378,8.65024698,25.948504
148.2,2.795,,,0,9614.9,60.21666666666667,1145.0,134.0,1.0,,United States,166.0,4.1,,57.333333333333336,(GMT-08:00) America/Los_Angeles,92.0,,0,0,0,1,0,0,0,1,0,5.9744200279,,6.2522473000000005,9.171454
110.0,6.1370000000000005,9.0,101.8,0,20331.9,59.65,22.0,-49.6,1.0,337.2,Australia,154.0,14.9,,55.21666666666667,(GMT+10:00) Australia/Sydney,169.0,,0,0,1,0,0,0,0,1,0,12.633653034900002,80.5928232,13.728100780000002,33.330406
147.7,5.496,9.0,177.3,0,43119.1,146.58333333333334,610.7,129.2,1.0,1391.4,Australia,190.0,16.7,,130.76666666666668,(GMT+09:30) Australia/Adelaide,1293.7,,0,0,1,0,0,0,0,0,1,26.7929582861,332.5529484,12.294222240000002,37.356898
139.3,5.5520000000000005,,89.2,0,39091.0,120.95,156.4,4.0,1.0,627.9,United States,170.0,15.3,,117.35,(GMT-09:00) America/Anchorage,254.5,,0,0,1,0,0,0,0,0,1,24.290013761,150.0718674,12.419490880000001,34.225182000000004
177.4,3.9219999999999997,,,0,5051.7,21.466666666666665,9.7,1.1,1.0,,Australia,190.0,5.6,,21.466666666666665,(GMT+10:00) Australia/Sydney,0.0,,0,0,0,1,0,0,0,0,1,3.1389798807,,8.77327868,12.526864
133.6,8.702,,147.4,0,29281.5,61.18333333333333,307.6,-17.2,1.0,495.8,Australia,172.0,19.4,,56.083333333333336,(GMT+08:00) Australia/Perth,176.9,,0,0,1,0,0,0,0,0,1,18.1946749365,118.4991748,19.465851880000002,43.396636
137.6,8.23,14.0,199.5,0,36920.6,86.7,306.0,151.4,1.0,894.8,United States,173.0,15.8,917.0,74.76666666666667,(GMT-05:00) America/New_York,477.0,242.0,0,0,1,0,0,0,0,0,1,22.9413901426,213.8625688,18.4100162,35.343652000000006
173.4,3.377,,,0,4835.4,26.783333333333335,129.9,111.4,1.0,,United Kingdom,188.0,6.4,,23.866666666666667,(GMT+00:00) Europe/London,29.9,,0,0,0,1,0,0,0,1,0,3.0045773334,,7.55414638,14.316416000000002
158.0,5.718999999999999,33.0,,0,14653.1,47.416666666666664,10.4,2.4,1.0,,Spain,186.0,12.5,,42.7,(GMT+01:00) Europe/Madrid,19.0,,0,0,1,0,0,0,0,0,1,9.1050114001,,12.79305986,27.961750000000002
142.0,5.092,,58.0,0,55842.3,203.41666666666666,22.1,-1.4,1.0,636.3,Belgium,169.0,10.4,,182.76666666666668,(GMT+01:00) Europe/Brussels,35.1,,0,0,1,0,0,0,0,0,1,34.698785793300004,152.0795178,11.39049848,23.264176000000003
144.5,7.7829999999999995,15.0,149.3,0,33575.2,71.9,-19.6,-40.4,1.0,644.2,Australia,161.0,13.2,,71.9,(GMT+10:00) Australia/Sydney,116.0,,0,0,1,0,0,0,0,0,1,20.8626555992,153.9676652,17.41010402,29.527608
137.9,7.37,,151.9,0,55523.7,130.18333333333334,259.3,41.8,1.0,1144.3,United Kingdom,174.0,18.0,,125.56666666666666,(GMT+00:00) Europe/London,646.0,,0,0,1,0,0,0,0,0,1,34.500816992699995,273.4945658,16.4862478,40.264920000000004
138.1,6.166,,182.6,0,9871.5,26.683333333333334,244.0,170.0,1.0,292.4,Australia,150.0,16.7,,26.683333333333334,(GMT+10:00) Australia/Melbourne,156.0,,0,0,1,0,0,0,0,0,1,6.1338638265,69.8853544,13.792972040000002,37.356898
140.4,1.367,,,0,2204.1,26.916666666666668,92.1,34.2,1.0,,United Kingdom,170.0,3.5,,26.866666666666667,(GMT+00:00) Europe/London,52.3,,0,0,0,1,0,0,0,1,0,1.3695638211,,3.05789698,7.82929
121.7,1.821,,,0,10630.4,149.03333333333333,220.1,168.4,1.0,,United States,172.0,6.1,,97.3,(GMT-06:00) America/Chicago,141.7,,0,0,0,1,0,0,0,0,1,6.6054222784,,4.07346774,13.645334
154.4,6.9110000000000005,,131.2,0,34312.9,82.75,91.8,1.2,1.0,651.5,Sweden,176.0,12.9,,82.75,(GMT+01:00) Europe/Stockholm,211.8,,0,0,1,0,0,0,0,0,1,21.3210409859,155.712409,15.459492340000002,28.856526000000002
146.3,3.237,18.0,,0,12791.1,66.35,565.0,409.6,1.0,,United States,174.0,6.1,,65.85,(GMT-05:00) America/New_York,284.0,,0,0,0,1,0,0,0,0,1,7.9480185981,,7.240974780000001,13.645334
106.4,2.565,,,0,10666.1,71.88333333333334,151.0,105.9,1.0,,United Kingdom,125.0,3.9,,69.31666666666666,(GMT+00:00) Europe/London,92.8,,0,0,0,1,0,0,0,1,0,6.627605223100001,,5.7377511000000005,8.724066
150.3,2.7760000000000002,,,0,8772.0,54.55,507.0,472.8,1.0,,Switzerland,173.0,4.0,,52.666666666666664,(GMT+01:00) Europe/Zurich,79.0,,0,0,0,1,0,0,0,1,0,5.450666412,,6.209745440000001,8.94776
148.2,8.32,26.0,180.5,0,23954.6,47.983333333333334,196.1,131.1,1.0,519.7,United States,169.0,12.3,702.0,47.983333333333334,(GMT-06:00) America/Chicago,64.8,191.0,0,0,1,0,0,0,0,1,0,14.884693756599999,124.21141820000001,18.6113408,27.514362000000002
142.1,2.123,,,0,2887.0,22.733333333333334,85.9,66.4,1.0,,United Kingdom,161.0,2.7,,22.666666666666668,(GMT+00:00) Europe/London,19.3,,0,0,0,1,0,0,0,1,0,1.793898077,,4.749023620000001,6.039738000000001
127.3,3.338,29.0,171.1,0,22129.3,151.48333333333332,816.0,298.4,1.0,1134.5,United States,151.0,12.7,,110.5,(GMT-08:00) America/Los_Angeles,811.0,,0,0,1,0,0,0,0,0,1,13.7505052703,271.152307,7.466905720000001,28.409138
157.4,8.805,16.0,197.6,0,41841.1,79.2,66.0,58.0,1.0,,United Kingdom,178.0,15.1,,79.2,(GMT+00:00) Europe/London,0.0,,0,0,1,0,0,0,0,0,1,25.9988461481,,19.6962567,33.777794
158.9,9.454,18.0,139.5,0,46174.6,88.61666666666666,20.8,-15.4,1.0,681.2,Australia,188.0,15.9,549.0,81.4,(GMT+10:00) Australia/Melbourne,146.0,162.0,0,0,1,0,0,0,0,1,0,28.6915573766,162.8108872,21.148030760000005,35.567346
122.2,7.41,,132.2,0,32700.0,73.83333333333333,113.0,22.6,1.0,583.3,United States,209.0,13.4,,73.55,(GMT-08:00) America/Los_Angeles,247.0,,0,0,1,0,0,0,0,0,1,20.3188317,139.4121998,16.575725400000003,29.974996000000004
125.3,5.724,9.0,71.6,0,20504.5,68.7,111.6,72.6,1.0,256.4,Canada,145.0,9.8,,59.7,(GMT-05:00) America/Toronto,47.0,,0,0,1,0,0,0,0,1,0,12.7409016695,61.281138399999996,12.80424456,21.922012000000002
140.9,8.604,10.0,176.3,0,42282.5,92.68333333333334,83.8,-29.6,1.0,866.6,Poland,186.0,14.9,,81.9,(GMT+01:00) Europe/Warsaw,226.0,,0,0,1,0,0,0,0,0,1,26.2731193075,207.1225996,19.24663176,33.330406
106.2,2.464,,,0,6446.9,45.75,1595.2,1561.2,1.0,,Colombia,130.0,4.6,,43.6,(GMT-05:00) America/Bogota,81.0,,0,0,0,1,0,0,0,1,0,4.0059166999,,5.51182016,10.289924
134.1,5.527,,,0,15825.2,53.13333333333333,1087.0,961.0,1.0,,United States,177.0,9.7,,47.71666666666667,(GMT-07:00) America/Denver,170.0,,0,0,1,0,0,0,0,0,0,9.833320349200001,,12.363567380000001,21.698318
110.5,9.201,22.0,183.9,0,32232.2,58.38333333333333,74.0,74.0,1.0,,Canada,120.0,10.4,,58.38333333333333,(GMT-05:00) America/Montreal,0.0,,0,0,1,0,0,0,0,0,1,20.0281543462,,20.58208494,23.264176000000003
150.1,3.798,,,0,11683.2,51.5,11.6,-0.8,1.0,,Spain,165.0,7.2,,51.266666666666666,(GMT+01:00) Europe/Madrid,14.0,,0,0,0,1,0,0,0,0,1,7.259601667200001,,8.495898120000001,16.105968
148.5,3.412,23.0,,0,3244.5,15.866666666666667,4.6,-3.6,1.0,,United States,157.0,4.2,,15.85,(GMT-06:00) America/Chicago,4.6,,0,0,0,1,0,0,0,0,1,2.0160382095,,7.632439280000001,9.395148
150.8,3.228,,,0,9457.1,54.61666666666667,182.1,175.2,1.0,,United States,168.0,6.7,,48.833333333333336,(GMT-06:00) America/Chicago,0.0,,0,0,0,1,0,0,0,0,1,5.876367684100001,,7.220842320000001,14.987498000000002
150.6,5.292999999999999,,47.5,0,39210.9,127.48333333333333,3.2,-3.3,1.0,351.7,Netherlands,168.0,7.5,,123.46666666666667,(GMT+01:00) Europe/Amsterdam,0.0,,0,0,1,0,0,0,0,1,0,24.3645161439,84.0584102,11.84012342,16.777050000000003
71.7,1.456,,,0,3869.9,94.3,213.6,207.6,1.0,,France,92.0,9.9,,44.3,(GMT+01:00) Europe/Paris,2.0,,0,0,1,0,0,0,0,1,0,2.4046436329,,3.25698464,22.145706
150.6,2.7460000000000004,,,0,24691.6,150.1,13.0,-0.8,1.0,,Netherlands,157.0,7.8,,149.88333333333333,(GMT+01:00) Europe/Amsterdam,13.4,,0,0,0,1,0,0,0,0,1,15.3426441836,,6.142637240000002,17.448132
128.7,5.318,,133.2,0,34341.2,263.6166666666667,51.8,5.7,1.0,860.2,Germany,175.0,15.6,,107.61666666666666,(GMT+00:00) Europe/London,43.4,,0,0,1,0,0,0,0,1,0,21.338625785199998,205.59296120000002,11.89604692,34.896264
161.2,3.358,,,0,14500.8,135.38333333333333,185.3,162.1,1.0,,Spain,180.0,6.9,,71.96666666666667,(GMT+01:00) Europe/Madrid,46.6,,0,0,0,1,0,0,0,0,1,9.0103765968,,7.511644520000001,15.434886000000002
144.1,2.476,-2.0,,0,7746.3,68.8,196.4,142.4,1.0,,United States,155.0,19.7,,52.13333333333333,(GMT-05:00) America/New_York,94.8,,0,1,0,0,0,0,0,1,0,4.8133261773000005,,5.5386634400000005,44.067718
136.3,8.166,24.0,174.8,0,23002.5,58.68333333333333,8.8,-6.0,1.0,492.4,United States,164.0,12.5,,46.95,(GMT-05:00) America/New_York,78.0,,0,0,1,0,0,0,0,0,1,14.2930864275,117.68655439999999,18.266852040000003,27.961750000000002
140.0,6.821000000000001,7.0,205.1,0,42803.5,104.58333333333333,425.8,79.6,1.0,1286.8,Spain,175.0,14.8,812.0,104.58333333333333,(GMT+01:00) Europe/Madrid,813.0,248.0,0,0,1,0,0,0,0,0,1,26.5968535985,307.5529208,15.258167740000003,33.106712
162.7,2.9389999999999996,,,0,21684.5,131.51666666666668,7.8,-0.9,1.0,,Japan,186.0,3.7,,122.95,(GMT+09:00) Asia/Tokyo,0.0,,0,0,0,1,0,0,0,0,1,13.4741194495,,6.57436666,8.276678
147.5,3.487,,,0,9952.0,48.833333333333336,20.4,6.0,1.0,,Canada,177.0,5.9,,47.56666666666667,(GMT-05:00) America/Toronto,42.0,,0,0,0,1,0,0,0,0,1,6.183884192,,7.80020978,13.197946000000002
160.3,2.923,21.0,,0,10556.2,61.8,199.8,70.0,1.0,,Portugal,182.0,8.0,,60.2,(GMT+00:00) Europe/Lisbon,243.8,,0,0,0,1,0,0,0,0,1,6.5593165502,,6.5385756200000005,17.89552
141.9,2.326,,,0,5811.5,47.1,90.6,40.6,1.0,,Germany,160.0,3.8,,41.63333333333333,(GMT+01:00) Europe/Berlin,86.0,,0,0,0,1,0,0,0,1,0,3.6110975665000002,,5.2031224400000005,8.500372
140.2,8.03,30.0,173.2,0,20284.1,42.1,65.4,63.4,1.0,437.5,Philippines,176.0,10.0,317.0,42.1,(GMT+08:00) Asia/Manila,0.0,185.0,0,0,1,0,0,0,0,0,1,12.6039515011,104.565125,17.9626282,22.369400000000002
173.1,3.74,,,0,8053.2,35.88333333333333,64.0,32.0,1.0,,France,185.0,5.3,,35.88333333333333,(GMT+01:00) Europe/Paris,82.0,,0,0,0,1,0,0,0,0,1,5.0040249372,,8.3661556,11.855782
175.8,4.713,,,0,37954.5,139.6,896.3,569.9,1.0,,Italy,209.0,11.3,,134.23333333333332,(GMT+01:00) Europe/Rome,946.4,,0,0,1,0,0,0,0,0,0,23.5838256195,,10.54269822,25.277422000000005
156.8,2.905,,,0,8317.7,47.71666666666667,30.4,17.6,1.0,,Brazil,172.0,3.7,,47.71666666666667,(GMT-03:00) America/Sao_Paulo,8.0,,0,0,0,1,0,0,0,0,1,5.1683775667,,6.4983107,8.276678
170.3,2.878,,,0,6345.9,36.75,38.3,2.8,1.0,,Spain,189.0,4.9,,36.75,(GMT+01:00) Europe/Madrid,158.7,,0,0,0,1,0,0,0,1,0,3.9431582289,,6.437913320000001,10.961006000000001
154.0,6.769,18.0,270.6,0,43988.2,118.78333333333333,793.2,690.6,1.0,1758.1,Brazil,180.0,15.8,,108.3,(GMT-03:00) America/Sao_Paulo,867.0,,0,0,1,0,0,0,0,0,1,27.3329918222,420.1964486,15.141846860000001,35.343652000000006
141.0,3.2430000000000003,,,0,5253.2,27.0,52.5,42.0,1.0,,Australia,150.0,4.6,,27.0,(GMT+10:00) Australia/Melbourne,0.0,,0,0,0,1,0,0,0,1,0,3.2641861372,,7.254396420000001,10.289924
117.5,2.037,4.0,76.5,0,5338.0,52.21666666666667,289.2,169.4,1.0,200.4,United States,162.0,10.5,,43.68333333333333,(GMT-05:00) America/New_York,149.0,,0,0,1,0,0,0,0,0,1,3.316878398,47.8968024,4.55664678,23.48787
173.1,5.779,25.0,119.3,1,5235.4,16.083333333333332,195.6,6.8,1.0,108.1,France,191.0,10.2,,15.1,(GMT+01:00) Europe/Paris,85.0,,0,0,1,0,0,0,0,1,0,3.2531257333999997,25.836548599999997,12.927276260000001,22.816788
140.1,3.4730000000000003,,,0,35203.9,169.26666666666668,28.7,3.0,1.0,,Netherlands,160.0,5.0,,168.93333333333334,(GMT+01:00) Europe/Amsterdam,134.7,,0,0,0,1,0,0,0,0,1,21.8746825469,,7.768892620000001,11.184700000000001
153.5,7.207999999999999,0.0,104.4,0,32731.8,81.26666666666667,139.2,90.4,1.0,474.3,United States,175.0,12.0,,75.68333333333334,(GMT-08:00) America/Los_Angeles,73.0,,0,0,1,0,0,0,0,0,1,20.3385912978,113.3605458,16.12386352,26.84328
128.3,4.54,,51.7,0,21791.4,231.63333333333333,177.0,158.8,1.0,248.1,Russia,170.0,10.6,,80.0,(GMT+03:00) Europe/Moscow,50.0,,0,0,1,0,0,0,0,0,1,13.540544009400001,59.2973886,10.155707600000001,23.711564
149.7,8.175,,164.7,0,34741.9,73.48333333333333,186.2,159.6,1.0,700.1,Italy,165.0,10.5,736.0,70.83333333333333,(GMT+01:00) Europe/Rome,37.7,171.0,0,0,1,0,0,0,0,0,1,21.5876091449,167.3281006,18.286984500000003,23.48787
134.2,7.7410000000000005,,124.5,0,13940.9,30.016666666666666,289.6,285.6,1.0,224.3,United States,150.0,8.7,158.0,30.016666666666666,(GMT-06:00) America/Chicago,0.0,126.0,0,0,1,0,0,0,0,1,0,8.6624709739,53.609045800000004,17.31615254,19.461378
139.1,2.563,,,0,2252.9,14.833333333333334,168.1,140.2,1.0,,United Kingdom,161.0,3.8,,14.65,(GMT+00:00) Europe/London,10.5,,0,0,0,1,0,0,0,0,1,1.3998867259,,5.733277220000001,8.500372
114.3,6.4479999999999995,16.0,,0,47172.0,131.06666666666666,770.8,340.0,1.0,,United States,137.0,11.8,,121.93333333333334,(GMT-07:00) America/Phoenix,496.0,,0,0,1,0,0,0,0,0,1,29.311312812,,14.42378912,26.395892000000003
121.3,6.771,14.0,109.8,1,22825.2,56.96666666666667,40.0,-4.2,1.0,370.0,Australia,150.0,13.0,,56.18333333333333,(GMT+10:00) Australia/Brisbane,95.0,,0,0,1,0,0,0,0,0,1,14.1829173492,88.43222,15.14632074,29.08022
185.3,5.277,,158.1,0,55338.7,174.78333333333333,148.9,67.7,1.0,1657.9,Sweden,201.0,14.9,,174.78333333333333,(GMT+01:00) Europe/Stockholm,630.4,,0,0,1,0,0,0,0,1,0,34.385863357699996,396.2480474,11.804332380000002,33.330406
104.9,3.8739999999999997,16.0,,0,25926.9,212.21666666666667,2595.6,2387.0,1.0,,Colombia,179.0,9.2,,111.53333333333333,(GMT-05:00) America/Bogota,386.0,,0,0,1,0,0,0,0,0,0,16.1102237799,,8.66590556,20.579848
166.5,3.036,,,0,10129.6,55.6,13.3,-1.5,1.0,,Spain,184.0,4.4,,55.6,(GMT+01:00) Europe/Madrid,12.7,,0,0,0,1,0,0,0,0,1,6.294239681600001,,6.7913498400000005,9.842536
109.3,1.808,,,0,4279.7,46.0,5.5,1.5,1.0,,Netherlands,145.0,4.2,,39.45,(GMT+01:00) Europe/Amsterdam,0.0,,0,0,0,1,0,0,0,0,1,2.6592814687,,4.044387520000001,9.395148
150.1,8.002,31.0,143.5,0,12835.9,70.9,0.6,-74.8,1.0,230.2,United Kingdom,168.0,10.9,,26.733333333333334,(GMT+04:00) Asia/Muscat,29.0,,0,0,1,0,0,0,0,1,0,7.9758560189,55.0191812,17.899993880000004,24.382646
135.5,2.8789999999999996,,,0,8598.6,72.61666666666666,40.6,7.3,1.0,,United States,180.0,5.8,,49.78333333333333,(GMT-08:00) America/Los_Angeles,32.4,,0,0,0,1,0,0,0,1,0,5.342920680600001,,6.440150259999999,12.974252
144.7,2.9610000000000003,,,0,10306.8,60.13333333333333,88.0,14.6,1.0,,United States,171.0,4.4,,58.016666666666666,(GMT-05:00) America/New_York,169.9,,0,0,0,1,0,0,0,0,1,6.4043466227999994,,6.623579340000001,9.842536
131.2,3.138,15.0,,0,6470.2,35.81666666666667,195.4,72.0,1.0,,United States,157.0,4.6,,34.36666666666667,(GMT-06:00) America/Chicago,43.0,,0,0,0,1,0,0,0,0,1,4.0203946442,,7.0195177200000005,10.289924
162.8,3.295,,,0,1785.9,9.316666666666666,39.8,24.4,1.0,,Brazil,180.0,3.6,,9.033333333333333,(GMT-03:00) America/Fortaleza,17.0,,0,0,0,1,0,0,0,1,0,1.1097064689,,7.3707173,8.052984
97.6,6.337000000000001,10.0,134.9,0,15835.1,41.65,84.8,30.6,1.0,337.2,Norway,120.0,14.9,382.0,41.65,(GMT+01:00) Europe/Oslo,171.0,146.0,0,0,1,0,0,0,0,0,1,9.8394719221,80.5928232,14.175488780000002,33.330406
126.4,6.652,30.0,101.4,0,21013.2,52.65,33.0,30.6,1.0,,United States,161.0,16.4,,52.65,(GMT+01:00) Europe/Paris,0.0,,0,0,1,0,0,0,0,0,1,13.056993097200001,,14.880124880000002,36.685816
151.1,2.7310000000000003,,,0,9811.5,61.016666666666666,38.8,26.8,1.0,,United States,162.0,4.2,,59.88333333333333,(GMT-05:00) America/New_York,28.8,,0,0,0,1,0,0,0,0,1,6.0965815665,,6.109083140000001,9.395148
